ID de transação,É novo usuário?,Parceiro,Data da transação,Valor da compra,Comissão da compra,Cashback da compra
101335,TRUE,C,2025-08-31,425.5,42.55,21.28
142948,FALSE,B,2025-09-27,209.95,21,10.5
101867,FALSE,C,2025-08-18,221.4,22.14,11.07
103996,FALSE,B,2025-08-05,218.63,21.86,10.93
125596,TRUE,A,2025-08-09,477.29,47.73,23.86
148245,FALSE,A,2025-09-24,178.88,17.89,8.94
106010,TRUE,B,2025-08-04,417.96,41.8,20.9
129346,TRUE,B,2025-08-06,318.37,31.84,15.92
118093,FALSE,B,2025-08-07,189.02,18.9,9.45
127706,FALSE,B,2025-08-24,217.44,21.74,10.87
123435,TRUE,B,2025-08-27,381.3,38.13,19.07
139940,FALSE,B,2025-09-22,194.02,19.4,9.7
100485,FALSE,C,2025-08-22,205.2,20.52,10.26
128549,TRUE,A,2025-09-04,419.45,41.94,20.97
100367,FALSE,B,2025-09-10,222.5,22.25,11.12
144607,FALSE,A,2025-09-24,247.93,24.79,12.4
103521,FALSE,C,2025-09-08,206.84,20.68,10.34
122770,FALSE,B,2025-08-20,180.22,18.02,9.01
100961,FALSE,C,2025-08-25,167.89,16.79,8.39
144045,FALSE,A,2025-09-23,208.73,20.87,10.44
138700,FALSE,B,2025-09-23,195.96,19.6,9.8
137403,FALSE,B,2025-09-07,237.49,23.75,11.87
111042,TRUE,B,2025-08-15,415.68,41.57,20.78
116432,TRUE,B,2025-08-10,444.67,44.47,22.23
110420,FALSE,C,2025-09-11,173.74,17.37,8.69
129109,TRUE,B,2025-08-13,410.31,41.03,20.52
131990,FALSE,C,2025-09-10,220.88,22.09,11.04
132352,TRUE,C,2025-08-05,461.22,46.12,23.06
104518,TRUE,C,2025-08-17,359.09,35.91,17.95
124074,TRUE,B,2025-08-26,433.05,43.31,21.65
134905,TRUE,B,2025-08-09,398.24,39.82,19.91
132389,TRUE,B,2025-09-01,380.23,38.02,19.01
119033,TRUE,C,2025-08-28,475.79,47.58,23.79
126759,FALSE,A,2025-08-13,197.26,19.73,9.86
132229,FALSE,A,2025-08-09,145.73,14.57,7.29
145834,FALSE,C,2025-09-19,231.62,23.16,11.58
101032,FALSE,A,2025-08-13,192.68,19.27,9.63
137233,FALSE,B,2025-09-13,241.29,24.13,12.06
104411,FALSE,C,2025-08-13,226.92,22.69,11.35
144158,TRUE,A,2025-09-16,378.97,37.9,18.95
132096,FALSE,B,2025-09-06,205.9,20.59,10.3
144863,FALSE,B,2025-09-17,221.21,22.12,11.06
102850,TRUE,A,2025-08-19,382.18,38.22,19.11
122717,TRUE,A,2025-08-17,430.25,43.03,21.51
106812,FALSE,C,2025-08-28,179.99,18,9
128467,FALSE,C,2025-08-23,198.57,19.86,9.93
138879,FALSE,C,2025-09-19,210.27,21.03,10.51
114532,TRUE,B,2025-08-30,386.18,38.62,19.31
123115,TRUE,A,2025-08-18,334.8,33.48,16.74
110385,TRUE,B,2025-09-02,455.93,45.59,22.8
149352,FALSE,B,2025-09-27,178.73,17.87,8.94
127341,FALSE,C,2025-08-13,153.43,15.34,7.67
115061,TRUE,A,2025-08-21,430.95,43.1,21.55
113373,FALSE,C,2025-09-05,176.05,17.6,8.8
147856,FALSE,C,2025-09-20,167.21,16.72,8.36
140493,FALSE,A,2025-09-16,233.48,23.35,11.67
144114,FALSE,B,2025-09-20,221.48,22.15,11.07
120669,FALSE,C,2025-09-14,201.82,20.18,10.09
129734,FALSE,C,2025-08-26,218.98,21.9,10.95
135550,TRUE,B,2025-08-14,353.84,35.38,17.69
125089,FALSE,B,2025-08-02,182.37,18.24,9.12
120922,TRUE,C,2025-08-25,344.14,34.41,17.21
121090,FALSE,B,2025-09-14,220.79,22.08,11.04
105056,FALSE,B,2025-09-01,218.32,21.83,10.92
101666,FALSE,A,2025-08-13,196.99,19.7,9.85
140673,FALSE,C,2025-09-20,170.23,17.02,8.51
145372,FALSE,C,2025-09-15,167.49,16.75,8.37
106315,FALSE,C,2025-08-05,218.32,21.83,10.92
135722,FALSE,B,2025-09-11,196.89,19.69,9.84
121869,FALSE,A,2025-09-09,208.04,20.8,10.4
141131,FALSE,A,2025-09-15,139.02,13.9,6.95
103802,TRUE,C,2025-08-13,300.65,30.06,15.03
140803,FALSE,C,2025-09-20,175.53,17.55,8.78
109859,TRUE,A,2025-08-24,409.28,40.93,20.46
112775,TRUE,C,2025-08-30,316.23,31.62,15.81
137953,FALSE,A,2025-09-18,158.66,15.87,7.93
118694,TRUE,C,2025-08-07,438.6,43.86,21.93
102280,FALSE,C,2025-08-10,223.88,22.39,11.19
113854,FALSE,A,2025-08-09,207.11,20.71,10.36
142448,FALSE,C,2025-09-25,207.06,20.71,10.35
136570,FALSE,A,2025-09-10,219.5,21.95,10.98
131589,FALSE,C,2025-09-12,190.61,19.06,9.53
125145,TRUE,C,2025-08-28,473.31,47.33,23.67
121294,FALSE,A,2025-08-14,195.16,19.52,9.76
131224,FALSE,C,2025-09-12,187.94,18.79,9.4
131965,TRUE,A,2025-08-22,516.71,51.67,25.84
114953,TRUE,A,2025-08-19,340.87,34.09,17.04
116425,TRUE,B,2025-08-14,368.05,36.8,18.4
115268,TRUE,B,2025-08-24,373.3,37.33,18.67
137469,TRUE,B,2025-08-30,379.92,37.99,19
142557,FALSE,B,2025-09-15,225.68,22.57,11.28
149726,FALSE,A,2025-09-19,239.52,23.95,11.98
131772,FALSE,C,2025-09-05,213.36,21.34,10.67
134939,TRUE,C,2025-08-21,339.13,33.91,16.96
100862,FALSE,C,2025-08-22,184.07,18.41,9.2
103929,FALSE,B,2025-08-30,217.67,21.77,10.88
100304,FALSE,A,2025-09-03,226.94,22.69,11.35
104931,TRUE,B,2025-08-19,351.8,35.18,17.59
117579,FALSE,B,2025-08-24,190.69,19.07,9.53
133959,FALSE,B,2025-08-01,213.11,21.31,10.66
105802,FALSE,B,2025-09-05,235.16,23.52,11.76
121410,FALSE,A,2025-08-22,161.51,16.15,8.08
119229,FALSE,A,2025-08-18,179.96,18,9
128771,TRUE,A,2025-08-24,399.38,39.94,19.97
109732,FALSE,B,2025-08-09,155.34,15.53,7.77
103430,TRUE,B,2025-08-18,349.82,34.98,17.49
149358,FALSE,A,2025-09-28,206.42,20.64,10.32
109070,FALSE,C,2025-08-24,182.13,18.21,9.11
122950,FALSE,A,2025-08-25,158.71,15.87,7.94
125389,TRUE,A,2025-09-10,380.98,38.1,19.05
114049,FALSE,A,2025-08-11,230.95,23.1,11.55
116623,TRUE,B,2025-08-07,362.8,36.28,18.14
136158,FALSE,A,2025-08-13,218.03,21.8,10.9
114353,FALSE,B,2025-08-14,194.97,19.5,9.75
132762,TRUE,B,2025-09-02,443.1,44.31,22.16
104893,FALSE,C,2025-08-16,162.9,16.29,8.15
121092,TRUE,C,2025-08-28,380.27,38.03,19.01
121130,TRUE,C,2025-08-27,375.37,37.54,18.77
118364,FALSE,A,2025-08-24,198.33,19.83,9.92
117221,TRUE,A,2025-09-11,444.4,44.44,22.22
134838,FALSE,C,2025-08-02,230.7,23.07,11.54
145596,FALSE,B,2025-09-21,205.13,20.51,10.26
108637,FALSE,A,2025-08-13,238.92,23.89,11.95
107089,TRUE,B,2025-09-08,480.93,48.09,24.05
112826,FALSE,A,2025-08-26,211.03,21.1,10.55
126531,FALSE,C,2025-09-14,205.2,20.52,10.26
102708,FALSE,B,2025-09-08,191.21,19.12,9.56
115369,TRUE,C,2025-08-11,426.43,42.64,21.32
113026,TRUE,A,2025-09-08,449.02,44.9,22.45
113965,FALSE,C,2025-08-27,209.75,20.98,10.49
133849,FALSE,B,2025-08-21,202.42,20.24,10.12
140567,FALSE,B,2025-09-30,176.36,17.64,8.82
106906,FALSE,C,2025-08-31,164.95,16.5,8.25
115677,FALSE,B,2025-09-06,215.82,21.58,10.79
105871,TRUE,B,2025-08-27,394.01,39.4,19.7
100611,FALSE,A,2025-08-24,192.13,19.21,9.61
117443,FALSE,A,2025-08-17,207.49,20.75,10.37
128035,FALSE,A,2025-09-07,215.19,21.52,10.76
103359,FALSE,B,2025-08-24,174.51,17.45,8.73
106409,TRUE,C,2025-09-02,394.27,39.43,19.71
134110,FALSE,A,2025-09-04,206.53,20.65,10.33
132804,TRUE,B,2025-09-14,461.48,46.15,23.07
129568,FALSE,B,2025-08-21,214.51,21.45,10.73
106228,TRUE,B,2025-09-07,402.45,40.25,20.12
124881,FALSE,C,2025-08-11,211.35,21.14,10.57
106919,FALSE,A,2025-08-11,189.31,18.93,9.47
145773,FALSE,A,2025-09-29,188.68,18.87,9.43
122871,TRUE,C,2025-08-04,377.36,37.74,18.87
123968,FALSE,C,2025-08-13,207.54,20.75,10.38
113731,FALSE,B,2025-08-25,214.43,21.44,10.72
123518,TRUE,C,2025-09-05,338.35,33.84,16.92
139171,FALSE,C,2025-09-24,213.27,21.33,10.66
106043,FALSE,B,2025-08-29,163.45,16.34,8.17
149686,FALSE,B,2025-09-23,222.76,22.28,11.14
101521,FALSE,B,2025-09-09,216.27,21.63,10.81
119312,FALSE,B,2025-08-27,213.36,21.34,10.67
104414,TRUE,B,2025-08-05,392.29,39.23,19.61
149123,FALSE,A,2025-09-17,221.1,22.11,11.06
132251,FALSE,C,2025-09-08,182.56,18.26,9.13
149107,FALSE,C,2025-09-23,195.33,19.53,9.77
104973,FALSE,C,2025-08-13,250.36,25.04,12.52
133615,FALSE,B,2025-09-02,202.81,20.28,10.14
123937,FALSE,C,2025-08-05,157.4,15.74,7.87
130255,TRUE,A,2025-09-10,422.6,42.26,21.13
104090,TRUE,C,2025-08-29,440.44,44.04,22.02
148929,FALSE,B,2025-09-20,198.94,19.89,9.95
145010,FALSE,B,2025-09-16,194.28,19.43,9.71
118673,TRUE,C,2025-08-20,377.81,37.78,18.89
135464,FALSE,B,2025-08-04,197.13,19.71,9.86
126216,FALSE,C,2025-08-17,212.67,21.27,10.63
138332,FALSE,B,2025-09-23,195.74,19.57,9.79
144850,FALSE,A,2025-09-26,221.32,22.13,11.07
137975,FALSE,C,2025-09-20,197.84,19.78,9.89
139682,FALSE,C,2025-09-29,197.57,19.76,9.88
118486,FALSE,B,2025-08-16,132.03,13.2,6.6
115607,TRUE,C,2025-08-10,478.19,47.82,23.91
137335,FALSE,C,2025-08-05,203.06,20.31,10.15
147135,FALSE,A,2025-09-28,164.88,16.49,8.24
114756,TRUE,B,2025-09-09,347.79,34.78,17.39
110426,FALSE,C,2025-08-12,251.09,25.11,12.55
101158,FALSE,A,2025-08-09,209.08,20.91,10.45
115198,FALSE,A,2025-08-31,170.12,17.01,8.51
145141,FALSE,C,2025-09-15,199.88,19.99,9.99
149059,FALSE,B,2025-09-15,262.11,26.21,13.11
133958,FALSE,C,2025-08-24,205.34,20.53,10.27
143024,FALSE,C,2025-09-26,221.42,22.14,11.07
110939,FALSE,A,2025-09-10,190.72,19.07,9.54
134173,FALSE,B,2025-08-29,207.33,20.73,10.37
108917,TRUE,A,2025-08-19,430.35,43.04,21.52
147752,FALSE,B,2025-09-26,169.77,16.98,8.49
138243,FALSE,B,2025-09-27,199.93,19.99,10
109133,TRUE,B,2025-08-24,341.23,34.12,17.06
120078,TRUE,C,2025-09-01,532.68,53.27,26.63
130687,TRUE,C,2025-08-04,418.52,41.85,20.93
107887,FALSE,B,2025-08-24,187.53,18.75,9.38
110716,FALSE,A,2025-08-22,197.53,19.75,9.88
139718,FALSE,C,2025-09-18,256.53,25.65,12.83
100825,FALSE,C,2025-08-24,202.9,20.29,10.15
103726,TRUE,C,2025-08-31,350.61,35.06,17.53
135527,TRUE,C,2025-09-05,423,42.3,21.15
102411,TRUE,A,2025-08-02,492.87,49.29,24.64
125577,FALSE,B,2025-08-15,222.62,22.26,11.13
145128,FALSE,B,2025-09-29,231.07,23.11,11.55
127588,FALSE,A,2025-09-07,201.16,20.12,10.06
116800,TRUE,A,2025-09-10,466.72,46.67,23.34
128600,FALSE,A,2025-08-02,234.93,23.49,11.75
115869,FALSE,B,2025-08-26,187.02,18.7,9.35
129038,TRUE,C,2025-08-06,439.14,43.91,21.96
137240,FALSE,B,2025-09-11,136.12,13.61,6.81
126066,FALSE,C,2025-08-02,205.94,20.59,10.3
114875,TRUE,C,2025-08-14,399.76,39.98,19.99
106191,FALSE,B,2025-08-25,228.94,22.89,11.45
128953,TRUE,B,2025-08-04,370.02,37,18.5
128970,TRUE,A,2025-09-03,422.72,42.27,21.14
127973,TRUE,B,2025-08-19,441.46,44.15,22.07
123390,FALSE,A,2025-08-06,214.47,21.45,10.72
136824,FALSE,C,2025-08-26,147.09,14.71,7.35
117314,TRUE,B,2025-09-06,381.38,38.14,19.07
146245,FALSE,A,2025-09-17,199.15,19.92,9.96
111673,FALSE,C,2025-09-11,224.99,22.5,11.25
105838,TRUE,B,2025-08-09,430.49,43.05,21.52
112196,FALSE,C,2025-08-24,212.56,21.26,10.63
148832,FALSE,B,2025-09-25,214.48,21.45,10.72
104304,FALSE,B,2025-08-22,177.4,17.74,8.87
139607,FALSE,A,2025-09-26,244.77,24.48,12.24
137046,TRUE,C,2025-09-09,476.41,47.64,23.82
105403,FALSE,A,2025-09-03,175.81,17.58,8.79
124847,TRUE,C,2025-09-11,470.39,47.04,23.52
102509,TRUE,B,2025-09-08,457.53,45.75,22.88
100084,TRUE,A,2025-09-07,424.6,42.46,21.23
137410,FALSE,C,2025-09-04,194.12,19.41,9.71
110484,FALSE,B,2025-08-30,156.25,15.62,7.81
134432,FALSE,B,2025-08-12,209.73,20.97,10.49
141492,FALSE,C,2025-09-22,194.55,19.46,9.73
111150,TRUE,C,2025-08-16,394.33,39.43,19.72
115740,TRUE,B,2025-08-28,329.14,32.91,16.46
124281,TRUE,C,2025-09-05,456.3,45.63,22.82
138620,FALSE,B,2025-09-25,197.15,19.72,9.86
143332,FALSE,B,2025-09-25,227.49,22.75,11.37
133706,TRUE,C,2025-08-16,348.42,34.84,17.42
103919,FALSE,B,2025-09-11,171.97,17.2,8.6
145740,TRUE,C,2025-09-15,382.54,38.25,19.13
101303,TRUE,B,2025-08-15,419.4,41.94,20.97
138002,FALSE,B,2025-09-17,211.72,21.17,10.59
107127,FALSE,A,2025-08-24,235.21,23.52,11.76
103846,FALSE,B,2025-09-09,200.49,20.05,10.02
130322,TRUE,A,2025-09-08,417.9,41.79,20.9
144262,TRUE,A,2025-09-19,434.41,43.44,21.72
123593,FALSE,A,2025-08-14,172.42,17.24,8.62
127874,FALSE,A,2025-09-04,155.74,15.57,7.79
102469,TRUE,B,2025-08-29,466.16,46.62,23.31
113099,TRUE,C,2025-09-04,426.77,42.68,21.34
100187,FALSE,A,2025-08-07,223.28,22.33,11.16
111533,FALSE,B,2025-08-18,173.31,17.33,8.67
108302,TRUE,B,2025-08-25,493.45,49.34,24.67
137603,FALSE,B,2025-09-21,197.01,19.7,9.85
136030,FALSE,A,2025-09-06,230.41,23.04,11.52
140769,FALSE,B,2025-09-30,216.02,21.6,10.8
105557,FALSE,A,2025-08-20,189.03,18.9,9.45
145842,FALSE,B,2025-09-18,203.22,20.32,10.16
118677,TRUE,C,2025-08-08,497.84,49.78,24.89
128217,TRUE,B,2025-08-02,417.74,41.77,20.89
104894,FALSE,A,2025-09-07,202.82,20.28,10.14
132115,FALSE,A,2025-08-27,212.53,21.25,10.63
132036,TRUE,C,2025-09-10,415.77,41.58,20.79
130074,TRUE,C,2025-08-13,389.8,38.98,19.49
122901,FALSE,C,2025-09-10,232.48,23.25,11.62
103385,FALSE,C,2025-08-29,201.94,20.19,10.1
148201,TRUE,B,2025-09-29,361.51,36.15,18.08
114733,TRUE,A,2025-09-04,446.97,44.7,22.35
132148,TRUE,B,2025-08-22,346.24,34.62,17.31
109598,FALSE,C,2025-08-01,206.23,20.62,10.31
110198,TRUE,C,2025-09-14,445.65,44.56,22.28
121139,TRUE,A,2025-08-20,361.26,36.13,18.06
124678,TRUE,A,2025-08-05,365.53,36.55,18.28
103480,FALSE,B,2025-08-21,177.4,17.74,8.87
133107,TRUE,C,2025-08-26,387.99,38.8,19.4
142461,FALSE,C,2025-09-27,175.95,17.6,8.8
144459,FALSE,B,2025-09-29,239.4,23.94,11.97
113355,TRUE,C,2025-08-02,491.09,49.11,24.55
138205,FALSE,C,2025-09-16,191.8,19.18,9.59
134737,FALSE,C,2025-08-08,209.76,20.98,10.49
119638,FALSE,A,2025-09-12,182.36,18.24,9.12
119646,FALSE,A,2025-08-25,227.91,22.79,11.4
101731,TRUE,A,2025-08-03,475.65,47.56,23.78
141551,FALSE,B,2025-09-16,176.11,17.61,8.81
135630,FALSE,C,2025-08-28,220.7,22.07,11.04
148165,FALSE,A,2025-09-19,228.06,22.81,11.4
141526,FALSE,B,2025-09-20,175,17.5,8.75
135378,FALSE,C,2025-08-31,205.22,20.52,10.26
144515,FALSE,C,2025-09-28,215.48,21.55,10.77
123538,FALSE,C,2025-09-05,238.04,23.8,11.9
130670,TRUE,C,2025-09-11,426.54,42.65,21.33
149978,FALSE,B,2025-09-23,180.83,18.08,9.04
143453,FALSE,C,2025-09-17,198.16,19.82,9.91
144845,FALSE,B,2025-09-16,211.41,21.14,10.57
132753,FALSE,B,2025-09-08,232.55,23.26,11.63
108592,FALSE,C,2025-08-11,159.37,15.94,7.97
127154,FALSE,A,2025-09-03,172.76,17.28,8.64
126861,TRUE,C,2025-08-23,365.8,36.58,18.29
148619,FALSE,A,2025-09-17,194.07,19.41,9.7
110840,FALSE,A,2025-09-05,215.55,21.56,10.78
102662,TRUE,B,2025-08-29,391.01,39.1,19.55
115428,FALSE,A,2025-08-13,203.93,20.39,10.2
124956,FALSE,C,2025-08-08,206.23,20.62,10.31
142249,FALSE,B,2025-09-24,251.23,25.12,12.56
117654,TRUE,A,2025-08-30,308.8,30.88,15.44
111037,FALSE,C,2025-09-05,223.39,22.34,11.17
123647,FALSE,A,2025-08-10,213.2,21.32,10.66
134471,FALSE,C,2025-09-13,180.73,18.07,9.04
128081,FALSE,A,2025-09-08,201.86,20.19,10.09
125133,FALSE,A,2025-08-25,190.19,19.02,9.51
138940,FALSE,C,2025-09-23,188.67,18.87,9.43
134864,FALSE,B,2025-08-14,170.77,17.08,8.54
132215,FALSE,B,2025-08-02,234.94,23.49,11.75
103694,TRUE,B,2025-08-08,358.76,35.88,17.94
115287,TRUE,B,2025-09-08,416.72,41.67,20.84
143465,FALSE,B,2025-09-15,236.86,23.69,11.84
141751,FALSE,A,2025-09-16,203.8,20.38,10.19
126426,TRUE,A,2025-08-28,306.04,30.6,15.3
102681,FALSE,B,2025-08-01,234.04,23.4,11.7
106425,FALSE,C,2025-08-31,226.42,22.64,11.32
129804,FALSE,A,2025-08-20,204.15,20.42,10.21
131130,FALSE,C,2025-08-23,202.55,20.26,10.13
115092,TRUE,C,2025-08-16,383.82,38.38,19.19
113187,FALSE,A,2025-08-20,225.27,22.53,11.26
119937,FALSE,C,2025-08-12,170.13,17.01,8.51
131630,TRUE,C,2025-08-17,402.58,40.26,20.13
129633,FALSE,B,2025-08-31,188.02,18.8,9.4
148782,FALSE,C,2025-09-21,190.43,19.04,9.52
104703,FALSE,A,2025-08-03,168.09,16.81,8.4
107126,FALSE,B,2025-09-14,214.36,21.44,10.72
123813,TRUE,A,2025-08-08,346.53,34.65,17.33
110921,TRUE,B,2025-08-01,477.49,47.75,23.87
140226,FALSE,C,2025-09-16,229.84,22.98,11.49
142846,FALSE,B,2025-09-28,195.97,19.6,9.8
128973,FALSE,C,2025-08-28,216.87,21.69,10.84
122934,TRUE,A,2025-09-02,404.1,40.41,20.21
140732,FALSE,A,2025-09-29,201.56,20.16,10.08
142274,FALSE,A,2025-09-21,170.74,17.07,8.54
126219,FALSE,A,2025-09-08,206.85,20.68,10.34
121599,FALSE,B,2025-09-02,246.75,24.68,12.34
102481,FALSE,B,2025-08-30,212.52,21.25,10.63
114768,TRUE,A,2025-08-21,393.12,39.31,19.66
100284,TRUE,B,2025-09-03,378.1,37.81,18.9
137582,FALSE,B,2025-09-22,193.37,19.34,9.67
108166,TRUE,A,2025-08-22,351.47,35.15,17.57
102804,TRUE,A,2025-09-01,390.88,39.09,19.54
118425,FALSE,C,2025-08-17,231.6,23.16,11.58
137304,TRUE,C,2025-08-02,387.28,38.73,19.36
116956,TRUE,A,2025-09-08,372.01,37.2,18.6
145299,FALSE,B,2025-09-22,195.1,19.51,9.76
101610,FALSE,C,2025-08-07,181.74,18.17,9.09
133585,TRUE,B,2025-08-24,471.71,47.17,23.59
144925,FALSE,B,2025-09-19,207.44,20.74,10.37
121274,FALSE,B,2025-08-20,162.91,16.29,8.15
113046,FALSE,A,2025-08-29,222.26,22.23,11.11
113405,FALSE,C,2025-08-01,210.15,21.02,10.51
100496,TRUE,C,2025-09-10,460.9,46.09,23.04
128799,TRUE,B,2025-08-03,445.54,44.55,22.28
101065,FALSE,A,2025-08-20,201.7,20.17,10.09
131668,FALSE,C,2025-08-21,206.94,20.69,10.35
127415,TRUE,A,2025-08-10,391.78,39.18,19.59
147420,FALSE,A,2025-09-24,208.57,20.86,10.43
118456,FALSE,A,2025-08-28,225.78,22.58,11.29
100835,FALSE,C,2025-08-19,254.16,25.42,12.71
121067,FALSE,B,2025-08-10,191.56,19.16,9.58
101443,FALSE,B,2025-08-10,260.24,26.02,13.01
104597,TRUE,A,2025-09-07,430.45,43.04,21.52
113134,FALSE,A,2025-08-14,175.36,17.54,8.77
105341,FALSE,A,2025-08-26,206.57,20.66,10.33
141055,FALSE,B,2025-09-22,222,22.2,11.1
129239,FALSE,A,2025-08-10,208.82,20.88,10.44
125303,FALSE,A,2025-08-25,213.91,21.39,10.7
115258,FALSE,B,2025-08-22,243.92,24.39,12.2
134156,FALSE,C,2025-08-04,195.46,19.55,9.77
141169,FALSE,B,2025-09-19,227.46,22.75,11.37
120686,FALSE,B,2025-09-03,184.61,18.46,9.23
109296,FALSE,A,2025-09-06,175.79,17.58,8.79
138401,FALSE,C,2025-09-24,231.34,23.13,11.57
130868,TRUE,A,2025-09-02,464.24,46.42,23.21
120466,FALSE,A,2025-08-08,186.89,18.69,9.34
133168,FALSE,B,2025-08-23,201.68,20.17,10.08
145406,FALSE,C,2025-09-19,199.97,20,10
143844,FALSE,B,2025-09-16,222.72,22.27,11.14
116510,FALSE,A,2025-08-19,232.32,23.23,11.62
112259,FALSE,C,2025-09-06,167.25,16.73,8.36
118737,FALSE,A,2025-09-08,155.46,15.55,7.77
129618,FALSE,A,2025-09-03,195.81,19.58,9.79
135480,TRUE,C,2025-09-12,389.7,38.97,19.48
130418,FALSE,A,2025-08-05,193.62,19.36,9.68
134296,FALSE,A,2025-08-06,193.7,19.37,9.68
135589,FALSE,B,2025-09-01,190.24,19.02,9.51
141039,FALSE,C,2025-09-30,199.84,19.98,9.99
147573,FALSE,C,2025-09-25,209.76,20.98,10.49
115767,TRUE,A,2025-09-09,333.6,33.36,16.68
149243,FALSE,C,2025-09-25,163.73,16.37,8.19
129165,FALSE,B,2025-08-17,225.14,22.51,11.26
117931,TRUE,A,2025-08-11,366.99,36.7,18.35
126864,FALSE,C,2025-09-01,211.27,21.13,10.56
133703,FALSE,C,2025-08-10,218.62,21.86,10.93
101554,FALSE,A,2025-09-09,151.61,15.16,7.58
135273,FALSE,A,2025-09-09,210.75,21.08,10.54
117153,FALSE,A,2025-08-20,184.9,18.49,9.25
138804,TRUE,A,2025-09-19,450.93,45.09,22.55
123075,FALSE,B,2025-08-15,193.48,19.35,9.67
123559,FALSE,C,2025-09-06,222.28,22.23,11.11
105439,TRUE,A,2025-08-17,286.91,28.69,14.35
141181,FALSE,B,2025-09-28,196.31,19.63,9.82
132552,FALSE,C,2025-08-03,220.61,22.06,11.03
145892,FALSE,B,2025-09-30,176.86,17.69,8.84
120075,FALSE,C,2025-08-21,206,20.6,10.3
113510,FALSE,A,2025-09-11,204.74,20.47,10.24
121049,TRUE,B,2025-08-30,434.87,43.49,21.74
143261,FALSE,B,2025-09-20,177.73,17.77,8.89
138662,TRUE,A,2025-09-29,376.28,37.63,18.81
142697,FALSE,B,2025-09-23,224.24,22.42,11.21
119841,TRUE,A,2025-08-03,445.63,44.56,22.28
141460,FALSE,C,2025-09-17,235.97,23.6,11.8
115861,FALSE,A,2025-09-03,205.72,20.57,10.29
117692,TRUE,A,2025-08-04,445.51,44.55,22.28
107644,TRUE,A,2025-08-16,442.01,44.2,22.1
148984,FALSE,B,2025-09-27,189.1,18.91,9.46
135149,FALSE,B,2025-08-25,201.21,20.12,10.06
136117,TRUE,A,2025-09-02,378.88,37.89,18.94
103290,FALSE,A,2025-09-14,245.92,24.59,12.3
125082,FALSE,C,2025-09-07,206.64,20.66,10.33
104662,TRUE,B,2025-08-01,467.66,46.77,23.38
101603,FALSE,A,2025-09-12,194.93,19.49,9.75
103095,TRUE,A,2025-08-14,433.35,43.34,21.67
114189,TRUE,B,2025-09-09,494.03,49.4,24.7
119678,TRUE,A,2025-08-09,364.34,36.43,18.22
101193,TRUE,B,2025-09-12,365.03,36.5,18.25
108480,FALSE,A,2025-09-14,192.88,19.29,9.64
109183,FALSE,A,2025-08-11,198.8,19.88,9.94
107042,FALSE,A,2025-08-08,208.57,20.86,10.43
110010,FALSE,A,2025-09-13,181.51,18.15,9.08
132052,FALSE,A,2025-09-09,209.63,20.96,10.48
139544,FALSE,C,2025-09-24,186.59,18.66,9.33
101527,FALSE,B,2025-08-22,250.3,25.03,12.52
114740,FALSE,B,2025-08-18,181.11,18.11,9.06
116949,FALSE,A,2025-08-29,176.43,17.64,8.82
131636,TRUE,B,2025-08-05,413.82,41.38,20.69
107064,TRUE,A,2025-08-06,384.18,38.42,19.21
134487,FALSE,C,2025-08-11,213.49,21.35,10.67
137106,FALSE,C,2025-08-01,177.54,17.75,8.88
128791,TRUE,C,2025-08-09,345.24,34.52,17.26
126782,FALSE,C,2025-09-04,195.46,19.55,9.77
145341,FALSE,A,2025-09-18,245.09,24.51,12.25
128243,FALSE,B,2025-08-03,204.22,20.42,10.21
136520,TRUE,C,2025-09-02,486.88,48.69,24.34
108360,TRUE,B,2025-08-16,317.28,31.73,15.86
128349,FALSE,C,2025-08-15,206.41,20.64,10.32
137921,FALSE,B,2025-09-29,190.66,19.07,9.53
112103,TRUE,B,2025-09-14,383.24,38.32,19.16
110305,FALSE,C,2025-08-21,198.15,19.82,9.91
122649,TRUE,A,2025-08-06,391.87,39.19,19.59
117392,FALSE,B,2025-08-19,257.97,25.8,12.9
105728,FALSE,C,2025-09-08,212.02,21.2,10.6
134497,FALSE,B,2025-09-06,194.1,19.41,9.7
123842,TRUE,B,2025-08-08,320.35,32.04,16.02
136105,TRUE,B,2025-09-07,392.41,39.24,19.62
144724,FALSE,C,2025-09-22,202.5,20.25,10.12
147727,FALSE,C,2025-09-15,189.18,18.92,9.46
115055,TRUE,A,2025-09-11,456.49,45.65,22.82
114808,TRUE,A,2025-08-10,368.3,36.83,18.42
108531,FALSE,C,2025-08-26,188.12,18.81,9.41
143515,FALSE,C,2025-09-23,184.81,18.48,9.24
120462,TRUE,C,2025-08-03,347,34.7,17.35
142447,FALSE,A,2025-09-22,195.95,19.6,9.8
134877,FALSE,A,2025-08-23,167.93,16.79,8.4
113715,TRUE,B,2025-08-29,340.75,34.08,17.04
129353,TRUE,B,2025-08-25,479.07,47.91,23.95
113588,TRUE,C,2025-08-18,329.27,32.93,16.46
148511,FALSE,B,2025-09-28,176.8,17.68,8.84
117834,FALSE,C,2025-08-25,196.7,19.67,9.84
110524,FALSE,A,2025-08-27,243.47,24.35,12.17
104547,FALSE,A,2025-09-12,229.01,22.9,11.45
130563,TRUE,A,2025-08-02,449.13,44.91,22.46
121154,FALSE,C,2025-08-01,188.52,18.85,9.43
107442,TRUE,A,2025-08-10,371.38,37.14,18.57
145921,FALSE,A,2025-09-29,196.19,19.62,9.81
